date,operator,flight_phase,flight_type,country,region,total_on_board,crew_on_board,crew_fatalities,passengers_on_board,passenger_fatalities,total_fatalities,total_survivors,crash_cause
2004-08-17 00:00:00,Alpine Air,Flight,Operational,United States of America,North America,2,2,2,0,0,2,0,Human Factor
2004-08-30 00:00:00,Peter Quilliam,Takeoff (climb),Operational,Australia,Oceania,2,1,1,1,1,2,0,Unknown
2004-09-09 00:00:00,Jett Paquetería,Landing (descent or approach),Operational,Mexico,Central America,2,2,2,0,0,2,0,Human Factor
2004-09-23 00:00:00,N729DM LLC,Landing (descent or approach),Business,United States of America,North America,3,1,1,2,1,2,1,Human Factor
2004-10-14 00:00:00,Northwest Airlink,Flight,Operational,United States of America,North America,2,2,2,0,0,2,0,Human Factor
2004-10-16 00:00:00,PacificAir - Pacific Airways,Takeoff (climb),Operational,Philippines,Asia,2,2,2,0,0,2,0,Weather
2004-11-25 00:00:00,M3 Services,Takeoff (climb),Business,United States of America,North America,2,1,1,1,1,2,0,Technical Failure
2004-11-28 00:00:00,Otmaro Henrique,Flight,Business,Venezuela,South America,2,1,1,1,1,2,0,Human Factor
2004-11-30 00:00:00,Grand Aire Express - Executive Aire Express,Takeoff (climb),Operational,United States of America,North America,2,2,2,0,0,2,0,Human Factor
2004-12-06 00:00:00,Salmon Air,Landing (descent or approach),Commercial,United States of America,North America,2,1,1,1,1,2,0,Weather
2004-12-10 00:00:00,Flight Line - USA,Landing (descent or approach),Operational,United States of America,North America,2,2,2,0,0,2,0,Human Factor
2004-12-11 00:00:00,NHR Táxi Aéreo,Landing (descent or approach),Operational,Brazil,South America,2,2,2,0,0,2,0,Human Factor
2004-12-21 00:00:00,Arica,Landing (descent or approach),Commercial,Ecuador,South America,2,1,1,1,1,2,0,Unknown
2004-12-22 00:00:00,Private Brazilian,Flight,Humanitarian,Paraguay,South America,2,1,1,1,1,2,0,Unknown
2005-01-27 00:00:00,Farnair Hungary,Landing (descent or approach),Operational,Romania,Europe,2,2,2,0,0,2,0,Human Factor
2005-02-07 00:00:00,Ward County Irrigation District N°1,Flight,Other,Argentina,South America,2,2,2,0,0,2,0,Unknown
2005-02-11 00:00:00,Private Mexican,Landing (descent or approach),Commercial,Mexico,Central America,3,1,0,2,2,2,1,Human Factor
2005-02-22 00:00:00,Missionary Aviation Fellowship - MAF,Landing (descent or approach),Commercial,Papua New Guinea,Oceania,13,3,2,10,0,2,11,Weather
2005-02-24 00:00:00,Air Force of Zimbabwe,Takeoff (climb),Operational,Zimbabwe,Africa,2,2,2,0,0,2,0,Unknown
2005-02-28 00:00:00,Private Mexican,Landing (descent or approach),Business,Mexico,Central America,2,2,2,0,0,2,0,Unknown
2005-03-08 00:00:00,Transmandu - Transportes Aéreos Manduca,Landing (descent or approach),Operational,Venezuela,South America,2,2,2,0,0,2,0,Unknown
2005-03-08 00:00:00,Transportes Inland,Landing (descent or approach),Operational,Venezuela,South America,2,2,2,0,0,2,0,Human Factor
2005-03-15 00:00:00,Loganair,Landing (descent or approach),Humanitarian,United Kingdom,Europe,2,1,1,1,1,2,0,Human Factor
2005-03-18 00:00:00,SOREM - Società Ricerche Esperienze Meteorologiche,Flight,Humanitarian,Italy,Europe,2,2,2,0,0,2,0,Human Factor
2005-04-22 00:00:00,Nav Air Charter,Landing (descent or approach),Operational,Canada,North America,2,2,2,0,0,2,0,Technical Failure
2005-05-03 00:00:00,Airwork - New Zealand,Flight,Operational,New Zealand,Oceania,2,2,2,0,0,2,0,Human Factor
2005-05-11 00:00:00,Bosfor,Flight,Military / Government,Ukraine,Europe,2,1,1,1,1,2,0,Technical Failure
2005-05-24 00:00:00,Empresa Agroservicios Polar,Flight,Operational,Venezuela,South America,2,2,2,0,0,2,0,Human Factor
2005-07-26 00:00:00,Aéreo Ruta Maya,Flight,Military / Government,Guatemala,Central America,2,2,2,0,0,2,0,Unknown
2005-07-28 00:00:00,Northern Thunderbird Air - NT Air,Flight,Operational,Canada,North America,2,2,2,0,0,2,0,Human Factor
2005-08-01 00:00:00,Sécurité civile française,Flight,Humanitarian,France,Europe,2,2,2,0,0,2,0,Other
2005-08-20 00:00:00,Sécurité civile française,Flight,Humanitarian,France,Europe,2,2,2,0,0,2,0,Unknown
2005-09-16 00:00:00,Viaçao Cometa,Flight,Operational,Brazil,South America,2,2,2,0,0,2,0,Human Factor
2005-09-17 00:00:00,Reacin,Takeoff (climb),Business,United States of America,North America,2,1,1,1,1,2,0,Technical Failure
2005-09-21 00:00:00,Panafrican Airways,Flight,Operational,Democratic Republic of Congo,Africa,3,2,2,1,0,2,1,Unknown
2005-10-04 00:00:00,Wimbi Dira Airways,Landing (descent or approach),Commercial,Democratic Republic of Congo,Africa,100,4,0,96,2,2,98,Technical Failure
2005-11-05 00:00:00,Houston Cardiac Electrophysiology Associates - HCEA,Takeoff (climb),Business,United States of America,North America,2,1,1,1,1,2,0,Human Factor
2005-11-08 00:00:00,Exec 1 Aviation,Takeoff (climb),Commercial,United States of America,North America,2,1,1,1,1,2,0,Human Factor
2005-11-22 00:00:00,Super Air,Landing (descent or approach),Operational,New Zealand,Oceania,2,1,1,1,1,2,0,Human Factor
2005-11-28 00:00:00,Oriental Energy Resources,Takeoff (climb),Operational,Nigeria,Africa,2,1,1,1,1,2,0,Technical Failure
2005-12-20 00:00:00,Nav Air Charter,Takeoff (climb),Operational,Canada,North America,2,2,2,0,0,2,0,Technical Failure
2005-12-24 00:00:00,Tepavia Trans,Takeoff (climb),Operational,Sudan,Africa,2,2,2,0,0,2,0,Unknown
2005-12-28 00:00:00,Skyward Aviation - USA,Landing (descent or approach),Operational,United States of America,North America,2,2,2,0,0,2,0,Human Factor
2006-01-12 00:00:00,Euroflug Frenzel,Landing (descent or approach),Operational,Germany,Europe,2,2,2,0,0,2,0,Human Factor
2006-02-12 00:00:00,Maria de Jesus Morano,Flight,Humanitarian,Guatemala,Central America,2,2,2,0,0,2,0,Human Factor
2006-03-07 00:00:00,Aerovalles - Aerotaxi Los Valles,Landing (descent or approach),Commercial,Spain,Europe,6,2,1,4,1,2,4,Human Factor
2006-03-18 00:00:00,Ameriflight,Landing (descent or approach),Operational,United States of America,North America,2,2,2,0,0,2,0,Human Factor
2006-03-28 00:00:00,Cessna Aircraft Company,Flight,Operational,United States of America,North America,2,2,2,0,0,2,0,Human Factor
2006-04-11 00:00:00,Kapoli Air,Flight,Military / Government,Bulgaria,Europe,3,1,1,2,1,2,1,Human Factor
2006-04-24 00:00:00,Air Million Cargo,Landing (descent or approach),Military / Government,Afghanistan,Asia,16,4,2,12,0,2,14,Human Factor
2006-05-10 00:00:00,John R. Martin,Flight,Business,United States of America,North America,2,1,1,1,1,2,0,Weather
2006-06-02 00:00:00,International Jet Charter,Landing (descent or approach),Commercial,United States of America,North America,5,2,2,3,0,2,3,Human Factor
2006-06-24 00:00:00,JMH Capital,Takeoff (climb),Operational,United States of America,North America,2,2,2,0,0,2,0,Human Factor
2006-07-19 00:00:00,Tomco II,Landing (descent or approach),Business,United States of America,North America,4,2,2,2,0,2,2,Human Factor
2006-07-19 00:00:00,Indonesian Air Force - TNI-AU Tentara Nasional Indonesia - Angkatan Udara,Landing (descent or approach),Operational,Indonesia,Asia,2,2,2,0,0,2,0,Unknown
2006-07-25 00:00:00,Spectrum Aeronautical,Flight,Specialised Services,United States of America,North America,2,2,2,0,0,2,0,Human Factor
2006-08-11 00:00:00,Aerovias Guayana - Aguaysa,Takeoff (climb),Commercial,Venezuela,South America,2,1,1,1,1,2,0,Unknown
2006-08-11 00:00:00,Línea de Aeroservicios - LASSA,Flight,Specialised Services,Chile,South America,2,1,1,1,1,2,0,Human Factor
2006-08-25 00:00:00,Drug %26 Laboratory Disposal Inc.,Flight,Business,United States of America,North America,2,1,1,1,1,2,0,Weather
2006-09-15 00:00:00,Alex T. Stack,Flight,Business,United States of America,North America,2,1,1,1,1,2,0,Human Factor
2006-09-15 00:00:00,Private Mexican,Landing (descent or approach),Business,Mexico,Central America,7,1,0,6,2,2,5,Technical Failure
2006-10-19 00:00:00,Chinese Air Force - AFPLA - Chung-Kuo Shan Min Taie Fang Tsun Pu-Tai,Flight,Operational,China,Asia,6,6,2,0,0,2,4,Human Factor
2006-11-06 00:00:00,Air Loop,Flight,Business,Italy,Europe,2,1,1,1,1,2,0,Unknown
2006-11-19 00:00:00,SVG Air - Saint Vincent %26 Grenadines Air,Landing (descent or approach),Commercial,Saint Vincent and Grenadines,Central America,2,1,1,1,1,2,0,Unknown
2006-12-26 00:00:00,Flight Source,Landing (descent or approach),Business,United States of America,North America,2,2,2,0,0,2,0,Human Factor
2006-12-30 00:00:00,Jett Paquetería,Landing (descent or approach),Operational,Mexico,Central America,2,2,2,0,0,2,0,Human Factor
2007-01-09 00:00:00,Ameristar Jet Charter,Landing (descent or approach),Operational,Mexico,Central America,2,2,2,0,0,2,0,Human Factor
2007-01-12 00:00:00,Sun Quest Executive Air Charter,Takeoff (climb),Operational,United States of America,North America,2,2,2,0,0,2,0,Human Factor
2007-01-15 00:00:00,Larry L. Galloway,Flight,Business,Puerto Rico,Central America,2,1,1,1,1,2,0,Human Factor
2007-02-09 00:00:00,Drilling Structures International,Landing (descent or approach),Business,United States of America,North America,2,1,1,1,1,2,0,Human Factor
2007-03-30 00:00:00,Airlink Papua New Guinea,Flight,Operational,Papua New Guinea,Oceania,2,2,2,0,0,2,0,Technical Failure
2007-04-10 00:00:00,Ernest M. Kollmann,Flight,Business,Bahamas,Central America,2,1,1,1,1,2,0,Weather
2007-05-03 00:00:00,Hamilton Ranches,Landing (descent or approach),Business,United States of America,North America,2,1,1,1,1,2,0,Unknown
2007-07-03 00:00:00,Southwest Consulting Group,Takeoff (climb),Business,United States of America,North America,2,1,1,1,1,2,0,Human Factor
2007-07-05 00:00:00,Lancton Taverns,Landing (descent or approach),Operational,Ireland,Europe,9,1,1,8,1,2,7,Human Factor
2007-07-23 00:00:00,Hellenic Air Force - Elleniki Polemiki Aeroporia,Flight,Humanitarian,Greece,Europe,2,2,2,0,0,2,0,Unknown
2007-07-31 00:00:00,Private Australian,Flight,Business,Australia,Oceania,2,1,1,1,1,2,0,Weather
2007-08-22 00:00:00,Two Taxi Aéreo,Takeoff (climb),Operational,Brazil,South America,2,2,2,0,0,2,0,Human Factor
2007-09-17 00:00:00,Nacional Mercantil Corretora e Representações de Algodão,Flight,Business,Brazil,South America,2,1,1,1,1,2,0,Human Factor
2007-09-26 00:00:00,Fugro Airborne Surveys,Takeoff (climb),Specialised Services,Uganda,Africa,2,2,2,0,0,2,0,Human Factor
2007-10-07 00:00:00,Private Mexican,Landing (descent or approach),Business,Venezuela,South America,2,2,2,0,0,2,0,Human Factor
2007-10-25 00:00:00,Air Creebec,Landing (descent or approach),Operational,Canada,North America,2,2,2,0,0,2,0,Human Factor
2007-11-04 00:00:00,Reali Taxi Aéreo,Takeoff (climb),Operational,Brazil,South America,2,2,2,0,0,2,0,Human Factor
2007-11-04 00:00:00,Private Mexican,Landing (descent or approach),Humanitarian,Guatemala,Central America,2,2,2,0,0,2,0,Technical Failure
2007-11-06 00:00:00,RHB-JMJ,Takeoff (climb),Business,United States of America,North America,2,1,1,1,1,2,0,Human Factor
2007-11-15 00:00:00,Showa Aviation,Flight,Specialised Services,Japan,Asia,3,2,1,1,1,2,1,Human Factor
2007-12-05 00:00:00,Castle Aviation,Takeoff (climb),Operational,United States of America,North America,2,1,1,1,1,2,0,Human Factor
2007-12-10 00:00:00,QB Corporation,Landing (descent or approach),Business,United States of America,North America,4,1,1,3,1,2,2,Human Factor
2008-01-15 00:00:00,Nuclear Materials Authority,Landing (descent or approach),Operational,Egypt,Africa,2,2,2,0,0,2,0,Technical Failure
2008-02-01 00:00:00,Jeanette A. Symons,Takeoff (climb),Business,United States of America,North America,2,1,1,1,1,2,0,Human Factor
2008-02-16 00:00:00,Bajaj Holdings,Takeoff (climb),Business,United States of America,North America,2,1,1,1,1,2,0,Human Factor
2008-03-15 00:00:00,Wings Aviation,Flight,Operational,Nigeria,Africa,3,2,2,1,0,2,1,Human Factor
2008-03-31 00:00:00,Abaeté Aerotáxi,Landing (descent or approach),Operational,Brazil,South America,2,2,2,0,0,2,0,Human Factor
2008-04-03 00:00:00,Auric Air,Takeoff (climb),Operational,Tanzania,Africa,2,2,2,0,0,2,0,Human Factor
2008-05-17 00:00:00,Chelan Airways,Landing (descent or approach),Commercial,United States of America,North America,5,1,0,4,2,2,3,Unknown
2008-05-30 00:00:00,Skydive Lillo - Air Compluto,Flight,Humanitarian,Spain,Europe,11,1,1,10,1,2,9,Weather
2008-06-07 00:00:00,Vassili Sklyar,Flight,Humanitarian,Russia,Asia,2,2,2,0,0,2,0,Human Factor
2008-06-24 00:00:00,Central Air Southwest,Flight,Operational,United States of America,North America,2,2,2,0,0,2,0,Human Factor
2008-09-18 00:00:00,BDW Equipment Leasing,Landing (descent or approach),Business,United States of America,North America,2,1,1,1,1,2,0,Human Factor
2008-09-21 00:00:00,Paravia,Flight,Humanitarian,Switzerland,Europe,2,1,1,1,1,2,0,Human Factor
2008-10-06 00:00:00,Private Mexican,Takeoff (climb),Business,Mexico,Central America,2,1,1,1,1,2,0,Technical Failure
2008-10-29 00:00:00,Government of Punjab,Landing (descent or approach),Operational,India,Asia,2,2,2,0,0,2,0,Human Factor
2008-11-23 00:00:00,JC Shows,Landing (descent or approach),Commercial,Brazil,South America,10,2,1,8,1,2,8,Human Factor
2008-12-03 00:00:00,Taxi Aéreo Caribeño,Flight,Operational,Colombia,South America,2,2,2,0,0,2,0,Human Factor
2008-12-07 00:00:00,Government of the State of Tlaxcala,Landing (descent or approach),Operational,Mexico,Central America,2,2,2,0,0,2,0,Human Factor
2008-12-18 00:00:00,Avia Center,Takeoff (climb),Business,Argentina,South America,2,1,1,1,1,2,0,Technical Failure
2008-12-22 00:00:00,Joseph F. Brumleve,Landing (descent or approach),Business,United States of America,North America,2,2,2,0,0,2,0,Human Factor
2009-01-11 00:00:00,Rooney Consulting %26 Aviation,Takeoff (climb),Business,United States of America,North America,2,1,1,1,1,2,0,Human Factor
2009-02-07 00:00:00,Air One Executive,Takeoff (climb),Operational,Italy,Europe,2,2,2,0,0,2,0,Human Factor
2009-02-12 00:00:00,Laret Aviation,Landing (descent or approach),Business,Switzerland,Europe,3,2,2,1,0,2,1,Human Factor
2009-03-23 00:00:00,Federal Express - FedEx,Landing (descent or approach),Operational,Japan,Asia,2,2,2,0,0,2,0,Human Factor
2009-06-23 00:00:00,Gavina,Flight,Operational,Spain,Europe,2,2,2,0,0,2,0,Human Factor
2009-07-09 00:00:00,Canadian Air Charters,Landing (descent or approach),Operational,Canada,North America,2,2,2,0,0,2,0,Other
2009-07-19 00:00:00,Underhill Aviation,Takeoff (climb),Business,Canada,North America,4,1,1,3,1,2,2,Unknown
2009-08-12 00:00:00,Wayne R. Monson,Takeoff (climb),Business,United States of America,North America,2,1,1,1,1,2,0,Technical Failure
2009-08-14 00:00:00,Skydive Portugal,Landing (descent or approach),Humanitarian,Portugal,Europe,2,1,1,1,1,2,0,Human Factor
2009-10-09 00:00:00,Compagnia Generale Ripreseaeree,Flight,Operational,Italy,Europe,2,2,2,0,0,2,0,Unknown
2009-10-16 00:00:00,E. S. Management,Takeoff (climb),Business,Netherlands,Europe,2,1,1,1,1,2,0,Human Factor
2009-10-29 00:00:00,Brazilian Air Force - Força Aérea Brasileira,Flight,Military / Government,Brazil,South America,11,4,0,7,2,2,9,Technical Failure
2009-11-09 00:00:00,Bluebird Aviation,Landing (descent or approach),Operational,Kenya,Africa,2,2,2,0,0,2,0,Human Factor
2009-12-07 00:00:00,Riley W. Kent,Landing (descent or approach),Business,United States of America,North America,2,1,1,1,1,2,0,Human Factor
2009-12-09 00:00:00,Exact Air,Landing (descent or approach),Commercial,Canada,North America,4,2,2,2,0,2,2,Human Factor
2009-12-17 00:00:00,FL Aviation Group,Landing (descent or approach),Operational,Bahamas,Central America,2,2,2,0,0,2,0,Unknown
2009-12-31 00:00:00,Sinarmas,Takeoff (climb),Operational,Indonesia,Asia,2,1,1,1,1,2,0,Technical Failure
2010-01-05 00:00:00,Royal Air Freight - Royal Air Charter,Landing (descent or approach),Operational,United States of America,North America,2,2,2,0,0,2,0,Unknown
2010-01-15 00:00:00,Southern Aircraft Consultancy,Takeoff (climb),Specialised Services,United Kingdom,Europe,2,1,1,1,1,2,0,Human Factor
2010-01-18 00:00:00,Everett R. Arinwine,Flight,Business,United States of America,North America,2,1,1,1,1,2,0,Human Factor
2010-01-18 00:00:00,John M. White,Landing (descent or approach),Business,United States of America,North America,2,1,1,1,1,2,0,Technical Failure
2010-01-21 00:00:00,ACE Air Cargo,Takeoff (climb),Operational,United States of America,North America,2,2,2,0,0,2,0,Unknown
2010-01-23 00:00:00,ENS Corporation,Takeoff (climb),Business,United States of America,North America,2,1,1,1,1,2,0,Human Factor
2010-01-25 00:00:00,Piquiatuba Taxi Aéreo,Landing (descent or approach),Commercial,Brazil,South America,10,2,1,8,1,2,8,Technical Failure
2010-02-14 00:00:00,Time Air,Flight,Operational,Germany,Europe,2,2,2,0,0,2,0,Human Factor
2010-02-21 00:00:00,Bingham Capital Markets St Louis,Landing (descent or approach),Business,United States of America,North America,2,1,1,1,1,2,0,Human Factor
2010-03-22 00:00:00,Airnorth Regional - RegionalLink,Takeoff (climb),Operational,Australia,Oceania,2,2,2,0,0,2,0,Human Factor
2010-05-02 00:00:00,Deems Holdings,Landing (descent or approach),Business,United States of America,North America,2,1,1,1,1,2,0,Human Factor
2010-05-26 00:00:00,North Wind Aviation,Flight,Commercial,Canada,North America,2,1,1,1,1,2,0,Human Factor
2010-06-15 00:00:00,Skymaster Air Services,Takeoff (climb),Humanitarian,Australia,Oceania,2,1,1,1,1,2,0,Human Factor
2010-06-23 00:00:00,New Life Research %26 Development,Takeoff (climb),Operational,Guatemala,Central America,2,2,2,0,0,2,0,Human Factor
2010-06-24 00:00:00,Air Flamingo,Takeoff (climb),Operational,Kazakhstan,Asia,3,3,2,0,0,2,1,Human Factor
